web-scraper-order,web-scraper-start-url,author,title,date,content,rating,next,next-href
"1596581891-1207","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Erica J","Great deal, very transparent","Calificado en Estados Unidos el 8 de junio de 2017","Very transparent, easily permits the tracking of movements of finger and Apple Pencil. I haven't dropped my iPad Pro yet *fingers crossed* but the quality seems durable.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_121?ie=UTF8&pageNumber=121&reviewerType=all_reviews"
"1596582456-3509","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Lowrainr911","Totally disappointed. Don't waste money","Calificado en Estados Unidos el 9 de enero de 2017","2nd time buying. 2nd time disappointed. It is bubbling at the bottom. No way to get the bubbles out! So disappointed! Followed the directions to a t; still didn’t go on without bubbles. Going to look at a different brand.","1.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_351?ie=UTF8&pageNumber=351&reviewerType=all_reviews"
"1596582658-4362","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Excelente","Calificado en Estados Unidos el 25 de enero de 2019","Excelente","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_437?ie=UTF8&pageNumber=437&reviewerType=all_reviews"
"1596581753-668","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Vivek N.","Not as easy as it looks","Calificado en Estados Unidos el 19 de febrero de 2017","Terrible experience. The screen protector trapped air and dust even though I installed it onto a brand new iPad. Customer service did not reply.

EDIT: After my negative review, Kathy from SPARIN Customer Service contacted me and offered to replace my screen protector free of charge. You gotta appreciate the service, so I am amending my review. (Note: I was not compelled to do so in order to receive the replacement. I am amending this review on my own accord after getting the free replacement.)","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_67?ie=UTF8&pageNumber=67&reviewerType=all_reviews"
"1596582379-3200","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Evalina D J Haynes","It's good to have on your device","Calificado en Estados Unidos el 30 de mayo de 2019","Once it's put on the device correctly I will like it more","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_320?ie=UTF8&pageNumber=320&reviewerType=all_reviews"
"1596581757-688","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Adriana","Great product","Calificado en Estados Unidos el 17 de abril de 2017","Very pleased with the product. Everything that is needed prior to applying it to clean the iPad screen is supplied, along with a step by step tutorial and even YouTube links to make sure it is applied correctly. Everything was though of in this little package. Worth the money. It also does not interfere with s case, either. Would definitely recommend.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_69?ie=UTF8&pageNumber=69&reviewerType=all_reviews"
"1596582748-4752","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jay McKinney","Worth the money.","Calificado en Estados Unidos el 20 de marzo de 2020","I liked the ease of install and I’ve not sacrificed any image quality.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_476?ie=UTF8&pageNumber=476&reviewerType=all_reviews"
"1596582482-3617","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jami Buckner Quinn","awesome!","Calificado en Estados Unidos el 9 de enero de 2019","great product!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_362?ie=UTF8&pageNumber=362&reviewerType=all_reviews"
"1596582103-2072","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","nrsjojo","Nice product","Calificado en Estados Unidos el 1 de noviembre de 2019","Received quickly, product is as described","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_208?ie=UTF8&pageNumber=208&reviewerType=all_reviews"
"1596582033-1784","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","It's All Fun and Games","Slim flexible glass, easy instal.","Calificado en Estados Unidos el 15 de abril de 2018","Had this for over a year, does the job so far. Haven’t had too many drops to see how it handles Impact. Product is just as described.","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_179?ie=UTF8&pageNumber=179&reviewerType=all_reviews"
"1596582580-4021","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Toyedayo","Four Stars","Calificado en Estados Unidos el 20 de febrero de 2018","Works pretty well","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_403?ie=UTF8&pageNumber=403&reviewerType=all_reviews"
"1596581706-458","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Stephanie McGinnis","And like that .. it cracked.","Calificado en Estados Unidos el 17 de febrero de 2019","This immediately cracked even though it didn’t fall or had any damage done to it. When I first put it on, it was a struggle to get the bubbles out and some I couldn’t.  But the crack was frustrating because I was being very safe with my iPad while traveling.  Will buy a new protector but different brand.","2.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_46?ie=UTF8&pageNumber=46&reviewerType=all_reviews"
"1596582320-2965","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kathy","As pictured!","Calificado en Estados Unidos el 16 de abril de 2019","Best one yet. Arrived in perfect condition!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_297?ie=UTF8&pageNumber=297&reviewerType=all_reviews"
"1596581992-1612","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","M.L. Harding","Short life for this product :-(","Calificado en Estados Unidos el 3 de octubre de 2017","Loved this AT FIRST. Pretty tedious and complex application, but dust free is a must, so that was not too much of a draw back. The cover slipped after a few days, once I put the iPad into a case. I ignore this as it still clung to the face. After a few weeks, I put the iPad into a pillow like cusion to make it more solid on my lap. This made it very cushioned. After a day or two, I noticed a hairline crack but assumed it was a real hair. Nope, cracked screen cover and bleeding finger! Looked like a frozen lake with chunks of ragged ice, and it was ruined. Waste of money and very dangerous as fragments of slivered glass fell all over,","2.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_162?ie=UTF8&pageNumber=162&reviewerType=all_reviews"
"1596582776-4868","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Mitchell J. Martin","Be aware of the case you purchase","Calificado en Estados Unidos el 7 de enero de 2019","Put it on my iPad bought a case and the glass protector shattered in the corner","3.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_487?ie=UTF8&pageNumber=487&reviewerType=all_reviews"
"1596581668-290","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","L. Miller","Saved an iPad","Calificado en Estados Unidos el 26 de diciembre de 2019","Daughter dropped her iPad and the screen shattered. She was super upset but when we took the case off, we realized it was the protector that shattered and not her iPad screen. This protector is amazing!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_29?ie=UTF8&pageNumber=29&reviewerType=all_reviews"
"1596581764-715","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Jay Sim","... 1 for my Ipad Air 2 It was a great product that is very clear with no interference with ...","Calificado en Estados Unidos el 25 de enero de 2017","I bought 1 for my Ipad Air 2
It was a great product that is very clear with no interference with the touch screen, and did what it was designed to do.
It protected my ipad's screen from cracking when my little boy dropped it on my kitchen floor.
So I ordered another one because of its past performance. Alas the glass was already cracked in the box when I removed the film.
But to my surprise, the customer service is also great because they responded quickly and remedied by situation by sending me another one.  I will definitely recommend this product to anyone who is looking for a screen protector.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_72?ie=UTF8&pageNumber=72&reviewerType=all_reviews"
"1596581904-1252","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Natalie","Great glass","Calificado en Estados Unidos el 11 de octubre de 2017","Bought this glass and installed it per instructions.  I got a little bubble in the upper right, but thats not too bad.  I've had worse.  Very happy with the product so far and the price is really reasonable.  Similar glass elsewhere was $30.  Totally worth it, IMHO.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_126?ie=UTF8&pageNumber=126&reviewerType=all_reviews"
"1596581773-751","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Debbie Mary","I love it! I feel with this glass protector","Calificado en Estados Unidos el 19 de abril de 2017","This cover fit my new iPad 2017 perfectly. It was a little difficult for me to put on because the tabs to keep it hinged to my iPad came off. After I got it on, it made it very tight to put it in my new iPad cover, but I finally got it in. I love it! I feel with this glass protector, I won't have to worry about my grandchildren using my iPad.","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_76?ie=UTF8&pageNumber=76&reviewerType=all_reviews"
"1596582015-1719","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kevin M","It's not plastic","Calificado en Estados Unidos el 17 de febrero de 2019","Looks good at first I thought it was a hard plastic. But after I spoke with customer care direct via email, they reassured me and took away that doubt. So far it seems good and is holding out pretty good.","4.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_172?ie=UTF8&pageNumber=172&reviewerType=all_reviews"
"1596582121-2158","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Kathi","Happy with this purchase.","Calificado en Estados Unidos el 25 de enero de 2018","Very sturdy, easy to install.  Also it comes packaged very safely.  I had purchased another that came in a soft sleeve and it arrived shattered.  This product was extremely well packaged.","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_216?ie=UTF8&pageNumber=216&reviewerType=all_reviews"
"1596582806-4995","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","Amazon Customer","Nice quality!","Calificado en Estados Unidos el 16 de marzo de 2017","Excellent product!","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_500?ie=UTF8&pageNumber=500&reviewerType=all_reviews"
"1596582340-3041","https://www.amazon.com/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_dp_d_show_all_btm?ie=UTF8&reviewerType=all_reviews","joyceb","A bit heavy","Calificado en Estados Unidos el 4 de marzo de 2019","It makes iPad a bit heavy but love it","5.0 de 5 estrellas","Página siguiente→","https://www.amazon.com/-/es/Screen-Protector-SPARIN-Tempered-Glass/product-reviews/B013JZCAZK/ref=cm_cr_arp_d_paging_btm_305?ie=UTF8&pageNumber=305&reviewerType=all_reviews"
